layer,neuron,value
9,18,0.23777969
12,33,0.73243773
13,4,0.62824094
13,30,0.2366925
14,9,0.39910385
14,10,0.45036498
15,3,0.28161073
15,15,0.26873168
15,30,0.32396674
16,5,1.011377
16,18,0.32784376
16,34,0.28149486
16,38,0.6398657
17,1,0.37181184
17,5,0.87799746
17,21,0.2832199
17,34,0.78754395
18,3,0.42290002
18,15,1.341427
18,20,0.24492432
18,22,0.4476111
19,1,0.38002196
19,5,0.6471182
19,12,0.5091223
19,17,0.7542615
19,30,0.52349246
20,18,0.87135375
20,30,0.5085788
20,38,0.24507973
21,0,0.38031983
22,2,0.40332124
22,13,0.5286157
22,26,0.46039155
22,33,0.29846132
23,7,2.462528
24,3,1.9215479
24,33,0.8862073
25,14,0.3653186
25,25,0.3235254
25,28,0.34252807
27,37,0.23863572
28,18,1.4677392
29,24,1.3302559
32,14,0.4500239
33,14,0.4141968
35,11,0.5322125
37,30,1.0604126
38,18,0.277218
