layer,neuron,value
0,32,0.10661865
0,34,0.10394039
4,5,0.14751923
7,0,0.101983644
9,18,0.23777969
11,10,0.12639251
11,29,0.19060265
12,33,0.73243773
12,36,0.093139954
13,0,0.2009235
13,4,0.62824094
13,9,0.14832379
13,26,0.23099203
13,30,0.2366925
14,1,0.10354569
14,9,0.39910385
14,10,0.45036498
15,1,0.1494304
15,3,0.28161073
15,9,0.12004681
15,12,0.09108585
15,15,0.26873168
15,16,0.09662331
15,24,0.12878846
15,26,0.12828705
15,30,0.32396674
16,0,0.10134537
16,5,1.011377
16,9,0.116224095
16,15,0.16008781
16,18,0.32784376
16,19,0.100730054
16,22,0.08979553
16,34,0.28149486
16,36,0.14201073
16,38,0.6398657
17,1,0.37181184
17,5,0.87799746
17,18,0.21610351
17,21,0.2832199
17,24,0.18590927
17,27,0.14491719
17,31,0.13756686
17,34,0.78754395
18,3,0.42290002
18,6,0.14306504
18,7,0.09100212
18,12,0.11758637
18,15,1.341427
18,20,0.24492432
18,22,0.4476111
18,37,0.1804895
19,1,0.38002196
19,5,0.6471182
19,8,0.16633862
19,12,0.5091223
19,17,0.7542615
19,18,0.14920186
19,30,0.52349246
19,36,0.10603035
20,0,0.10003387
20,3,0.09474308
20,10,0.22713172
20,18,0.87135375
20,26,0.2074247
20,30,0.5085788
20,31,0.2342659
20,34,0.16817132
20,38,0.24507973
21,0,0.38031983
21,10,0.09189188
21,12,0.13954735
21,17,0.10006973
21,32,0.17848907
21,33,0.16191071
21,36,0.11219116
22,1,0.11489746
22,2,0.40332124
22,11,0.13606423
22,13,0.5286157
22,14,0.13131095
22,26,0.46039155
22,33,0.29846132
22,36,0.15671143
23,0,0.16971253
23,7,2.462528
23,9,0.16707978
23,34,0.17297363
24,0,0.17557235
24,3,1.9215479
24,10,0.1134915
24,13,0.10600281
24,33,0.8862073
25,5,0.10266525
25,14,0.3653186
25,25,0.3235254
25,28,0.34252807
26,3,0.123698734
26,19,0.1242696
27,7,0.14070877
27,37,0.23863572
28,18,1.4677392
29,24,1.3302559
31,13,0.13460656
32,7,0.09427469
32,14,0.4500239
33,14,0.4141968
35,11,0.5322125
36,13,0.14022768
37,30,1.0604126
38,2,0.23434998
38,18,0.277218
