layer,neuron,value
4,3,0.30269653
6,19,0.5937637
8,26,0.46639404
9,9,0.5394031
9,26,0.53458863
10,22,0.476029
10,30,0.3272217
11,10,0.4412474
11,20,0.5215596
11,25,0.39880982
11,28,0.7430885
12,1,0.72514987
12,10,1.2810984
12,13,0.35457763
12,20,0.5845573
12,24,0.3749951
13,2,0.4651384
13,4,0.40211946
13,9,0.5551448
13,11,0.6211002
14,4,1.5263467
14,6,0.92013186
14,11,0.43608063
14,16,0.3045816
14,32,0.48984033
14,36,1.1499743
14,39,0.66584814
15,3,0.786687
15,5,0.6247986
15,15,0.3480456
15,21,0.6001672
15,29,0.77054507
15,30,0.7714691
15,34,0.4915097
16,1,0.37484863
16,5,1.2891967
16,7,0.8683249
16,8,0.35014343
16,12,0.38188598
16,15,2.681283
16,17,0.47302002
16,20,1.0528375
16,24,0.67180175
16,34,0.35199016
17,1,0.9434924
17,3,0.967063
17,7,0.6076831
17,8,3.139148
17,11,1.3929981
17,18,0.6803577
17,21,2.3083727
17,23,0.39501494
17,30,3.7083008
17,31,0.64152956
17,34,0.65922606
17,36,0.63420653
18,0,3.3441992
18,2,0.4668628
18,5,0.5757086
18,7,0.5974762
18,18,0.38899812
18,19,0.32546693
18,20,0.6098706
18,22,0.41675568
18,23,0.50734496
18,28,1.0031171
18,31,0.48383301
18,37,1.0725
18,38,0.40177977
19,0,2.5233753
19,3,4.940137
19,5,2.1522875
19,6,0.59259295
19,8,1.6891724
19,11,0.8799145
19,18,0.36818162
19,20,0.42720887
19,22,1.2377759
19,29,0.70459473
19,36,0.84851074
19,38,0.30745605
20,0,3.1706445
20,3,0.37134033
20,17,3.1613867
20,18,0.86533445
20,23,0.64251465
20,24,2.095108
20,33,0.8921155
20,38,0.41522035
21,4,1.1412696
21,21,1.2188617
21,27,0.45418578
21,28,0.34812623
21,29,1.0209264
21,34,4.1005735
21,35,1.0898938
21,36,0.53215027
21,38,0.48953614
21,39,0.50005007
22,1,0.434906
22,3,1.9714502
22,7,0.764082
22,17,0.53730315
22,19,0.4446411
22,21,0.83375853
22,25,0.9592236
22,36,1.9875782
23,13,0.38656676
23,15,0.4681598
23,27,0.39535493
23,33,0.4179016
23,37,0.3041147
24,20,1.0695214
24,25,0.5119263
24,33,0.55161744
25,4,0.4780893
25,8,0.84909666
25,30,0.48498046
25,32,1.1900153
26,2,0.45617372
26,12,1.1611011
26,15,0.40157348
26,23,0.43536827
26,39,0.77544373
27,1,0.36451966
27,12,0.4482527
27,19,0.3378083
27,25,0.596611
27,33,1.6269287
27,34,0.35907197
27,37,0.685058
28,3,0.30366227
28,14,0.38485107
28,34,1.1365674
29,1,0.3771135
30,0,0.6841825
30,10,0.4326828
30,20,0.3155005
30,34,0.34490767
31,5,0.5682544
33,11,0.31618652
37,15,1.057359
38,12,0.8863727
39,38,0.39306092
