layer,neuron,value
0,8,0.21994568
0,9,0.13802826
0,12,0.12824677
0,24,0.11237629
2,19,0.19890633
2,21,0.1527578
3,22,0.14196244
3,32,0.13749206
3,38,0.36698532
4,19,0.11634506
5,22,0.17109482
6,6,0.25246117
6,12,0.19453777
6,17,0.16232117
7,22,0.28889787
7,37,0.13849102
8,4,0.20683502
8,14,0.12331497
8,16,0.7673291
8,26,0.17579101
8,34,0.15096714
9,18,0.42056334
10,22,0.14617524
10,35,0.10908791
11,3,0.30424803
11,10,0.6349945
11,19,0.19888306
11,27,0.45716676
11,29,0.23624013
12,33,0.370932
13,3,0.11522354
13,11,0.11644531
13,15,0.11209457
13,26,0.19433716
13,27,0.22604157
13,28,0.14701752
13,30,0.193527
13,32,0.13558441
13,36,0.24309719
13,38,0.13063505
14,5,0.14099911
14,9,0.33056962
14,10,1.0097901
14,15,0.4859088
15,0,0.1173761
15,7,0.114759214
15,9,0.22584412
15,10,0.13460895
15,11,0.11034485
15,13,0.13042663
15,14,0.15544441
15,25,0.6208893
15,26,0.114394225
15,30,0.4497281
15,36,0.13021685
15,37,0.12168831
16,0,0.13832764
16,4,0.11241646
16,8,0.3653592
16,12,0.13834992
16,14,0.1469048
16,15,0.39837587
16,18,0.36924154
16,19,0.24159393
16,21,0.39521623
16,23,0.74824464
16,24,0.17098373
16,38,0.14784609
17,1,0.5270607
17,4,0.16778474
17,5,1.1752124
17,9,0.14641887
17,11,0.50291014
17,14,0.8691693
17,18,0.39296386
17,26,0.18564019
17,30,0.15585342
17,32,0.47457704
17,34,0.8661611
18,3,0.2652047
18,7,0.20893578
18,12,0.32249877
18,13,0.107907794
18,20,0.19209358
18,22,0.15297592
18,29,0.11438782
18,32,0.12640876
18,33,0.17173997
18,36,0.10715058
18,38,0.23528221
19,1,0.19006866
19,5,0.2275116
19,8,0.17785195
19,12,0.2751979
19,14,0.3606176
19,17,0.90611875
19,18,0.22950546
19,19,0.109039456
19,29,0.15135132
19,30,0.6167853
19,36,0.1483194
20,10,0.23661987
20,12,0.11029289
20,18,0.51017106
20,23,0.2546753
20,30,0.17093964
20,31,0.23133136
20,34,0.108911134
20,36,0.11207306
20,38,0.30602357
20,39,0.10676155
21,0,0.55636156
21,17,0.13214111
21,28,0.18868165
21,33,0.18402633
21,36,0.11175644
22,1,0.1437688
22,2,0.12329125
22,7,0.1712965
22,13,0.18914314
22,14,0.35769653
22,26,0.12938416
22,33,0.3313611
23,0,0.22026123
23,7,2.038545
24,0,0.211362
24,3,1.9862231
24,17,0.109696046
24,33,0.59190714
25,14,0.43756348
25,23,0.13449882
25,25,0.39122313
25,28,0.3774748
26,19,0.22441249
27,37,0.20824677
28,18,1.5132374
29,24,0.94739014
32,14,0.4039696
33,14,0.4560559
34,9,0.13084431
35,11,0.21823952
37,30,0.38272583
38,2,0.20916168
38,18,0.29200926
