layer,neuron,value
4,5,0.7196325
5,15,0.68464416
9,0,0.77763915
9,34,1.0461475
11,27,0.6759222
13,13,0.76862305
14,2,0.74672854
14,9,1.5831982
14,14,1.2512536
15,3,9.6667185
15,9,0.6828662
15,30,0.79735166
16,5,1.6350489
17,8,0.7175201
17,17,0.8489209
17,30,0.82557315
17,34,0.67099166
17,35,0.66240036
18,0,1.415249
18,37,0.8382855
19,5,2.3570263
19,38,3.949624
20,6,2.403816
20,29,1.2554151
21,9,0.6886548
21,10,0.6915924
21,15,1.9169953
21,17,1.3405273
21,39,0.7676407
22,3,1.332622
22,14,0.6649225
22,19,0.7723279
22,20,1.5365057
22,25,0.6738263
22,32,0.67827517
22,35,0.97689575
23,1,1.3207276
23,9,0.65662843
23,24,2.4054956
23,27,0.8017493
23,34,3.0676172
24,4,0.9014087
24,9,1.2632666
24,16,1.5373828
25,13,1.3697461
28,37,4.766748
29,31,1.0879468
31,0,0.82373536
33,10,0.87094235
34,15,1.6596289
34,26,0.979281
34,37,2.7968163
35,26,1.5243798
36,11,0.7167746
37,6,0.7641211
37,13,0.78717285
37,25,1.5894341
38,8,0.6631107
38,9,3.7092187
38,10,1.0839251
38,36,1.7853003
38,37,0.8056958
39,1,1.0708481
39,3,2.1610522
39,36,1.1193054
39,38,0.69684446
40,5,0.71794677
40,9,1.4460461
40,14,0.6550476
40,15,3.9264429
40,23,1.3266883
40,28,0.7069531
40,36,1.2535944
40,37,1.3364136
41,2,1.0246124
41,3,1.8851551
41,8,0.90169644
41,30,23.425137
41,34,1.4725348
42,0,3.152168
42,10,1.5902417
42,12,0.71813047
42,19,1.0400183
42,23,0.9356122
42,36,1.382478
42,37,0.95767576
43,3,2.846006
43,8,2.4316065
43,9,1.0825305
43,15,0.96544003
43,16,1.1351535
43,29,2.473828
43,35,0.80773926
43,36,0.84007627
43,38,1.0599271
44,0,1.5909925
44,2,0.72329164
44,3,1.9246533
44,17,3.5231762
44,19,1.0919824
44,24,0.69993013
44,27,2.1437376
44,31,0.9506714
44,33,2.0157714
45,1,0.86573976
45,11,2.4460938
45,13,0.8446838
45,34,1.8633301
45,35,1.5838586
45,37,0.65993196
45,38,1.1024597
45,39,1.1387286
46,2,2.0968053
46,17,1.0427307
46,19,0.82021976
46,35,1.129303
46,36,1.4342065
47,11,0.6921948
47,15,1.5291367
47,17,0.8822949
47,30,1.054432
48,9,1.0008374
48,16,1.0744764
48,20,0.84085435
48,33,1.0701233
50,23,1.1650635
52,34,0.81199706
54,20,0.8852588
